ImageNumber,ObjectNumber,Metadata_Cortex_region,Metadata_Cortex_region,Metadata_FileLocation,Metadata_Frame,Metadata_Iteration,Metadata_Layer,Metadata_Layer,Metadata_Pt_type,Metadata_Pt_type,Metadata_Sample_number,Metadata_Sample_number,Metadata_Series,FileName_Microglia_impression_for_MoBIE,FileName_Pre_IBA1,FileName_ROI_Mask,FileName_ROI_MaskForMobie,PathName_Microglia_impression_for_MoBIE,PathName_Pre_IBA1,PathName_ROI_Mask,PathName_ROI_MaskForMobie,Children_Filtered_Microglia_Soma_Count,Children_Microglia_total_Count,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
35,27,FC,FC,nan,0,3,2,2,AD,AD,19,19,0,iba1-AD19FCL2.3-normalized_total_label.tiff,iba1-AD19FCL2.3-normalized.tif,mask-AD19FCL2.3.tif,mask-AD19FCL2.3.tiff,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,1,1,783.0569105691056,855.7947154471544,0,27
35,28,FC,FC,nan,0,3,2,2,AD,AD,19,19,0,iba1-AD19FCL2.3-normalized_total_label.tiff,iba1-AD19FCL2.3-normalized.tif,mask-AD19FCL2.3.tif,mask-AD19FCL2.3.tiff,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,1,1,1480.575936883629,886.5049309664694,0,28
35,29,FC,FC,nan,0,3,2,2,AD,AD,19,19,0,iba1-AD19FCL2.3-normalized_total_label.tiff,iba1-AD19FCL2.3-normalized.tif,mask-AD19FCL2.3.tif,mask-AD19FCL2.3.tiff,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,1,1,1252.5418604651163,962.4697674418604,0,29
35,30,FC,FC,nan,0,3,2,2,AD,AD,19,19,0,iba1-AD19FCL2.3-normalized_total_label.tiff,iba1-AD19FCL2.3-normalized.tif,mask-AD19FCL2.3.tif,mask-AD19FCL2.3.tiff,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,1,1,1013.6800947867299,978.9241706161138,0,30
35,31,FC,FC,nan,0,3,2,2,AD,AD,19,19,0,iba1-AD19FCL2.3-normalized_total_label.tiff,iba1-AD19FCL2.3-normalized.tif,mask-AD19FCL2.3.tif,mask-AD19FCL2.3.tiff,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,1,1,272.26280623608017,989.8463251670379,0,31
35,32,FC,FC,nan,0,3,2,2,AD,AD,19,19,0,iba1-AD19FCL2.3-normalized_total_label.tiff,iba1-AD19FCL2.3-normalized.tif,mask-AD19FCL2.3.tif,mask-AD19FCL2.3.tiff,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,1,1,165.37231503579952,1021.5346062052506,0,32
35,33,FC,FC,nan,0,3,2,2,AD,AD,19,19,0,iba1-AD19FCL2.3-normalized_total_label.tiff,iba1-AD19FCL2.3-normalized.tif,mask-AD19FCL2.3.tif,mask-AD19FCL2.3.tiff,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,0,0,1557.5189075630253,1063.6596638655462,0,33
35,34,FC,FC,nan,0,3,2,2,AD,AD,19,19,0,iba1-AD19FCL2.3-normalized_total_label.tiff,iba1-AD19FCL2.3-normalized.tif,mask-AD19FCL2.3.tif,mask-AD19FCL2.3.tiff,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,1,1,773.7555970149253,1091.1231343283582,0,34
35,35,FC,FC,nan,0,3,2,2,AD,AD,19,19,0,iba1-AD19FCL2.3-normalized_total_label.tiff,iba1-AD19FCL2.3-normalized.tif,mask-AD19FCL2.3.tif,mask-AD19FCL2.3.tiff,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,1,1,1495.396841569027,1121.56851757514,0,35
35,36,FC,FC,nan,0,3,2,2,AD,AD,19,19,0,iba1-AD19FCL2.3-normalized_total_label.tiff,iba1-AD19FCL2.3-normalized.tif,mask-AD19FCL2.3.tif,mask-AD19FCL2.3.tiff,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,1,1,756.0730633802817,1174.7200704225352,0,36
35,37,FC,FC,nan,0,3,2,2,AD,AD,19,19,0,iba1-AD19FCL2.3-normalized_total_label.tiff,iba1-AD19FCL2.3-normalized.tif,mask-AD19FCL2.3.tif,mask-AD19FCL2.3.tiff,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,1,1,986.0630372492836,1179.4441260744986,0,37
35,38,FC,FC,nan,0,3,2,2,AD,AD,19,19,0,iba1-AD19FCL2.3-normalized_total_label.tiff,iba1-AD19FCL2.3-normalized.tif,mask-AD19FCL2.3.tif,mask-AD19FCL2.3.tiff,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,1,1,1190.31045751634,1191.3039215686274,0,38
35,39,FC,FC,nan,0,3,2,2,AD,AD,19,19,0,iba1-AD19FCL2.3-normalized_total_label.tiff,iba1-AD19FCL2.3-normalized.tif,mask-AD19FCL2.3.tif,mask-AD19FCL2.3.tiff,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,1,1,681.6593406593406,1205.3882783882784,0,39
35,40,FC,FC,nan,0,3,2,2,AD,AD,19,19,0,iba1-AD19FCL2.3-normalized_total_label.tiff,iba1-AD19FCL2.3-normalized.tif,mask-AD19FCL2.3.tif,mask-AD19FCL2.3.tiff,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,1,1,844.4649122807018,1215.7061403508771,0,40
35,41,FC,FC,nan,0,3,2,2,AD,AD,19,19,0,iba1-AD19FCL2.3-normalized_total_label.tiff,iba1-AD19FCL2.3-normalized.tif,mask-AD19FCL2.3.tif,mask-AD19FCL2.3.tiff,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,1,1,1337.546218487395,1280.3327731092436,0,41
35,42,FC,FC,nan,0,3,2,2,AD,AD,19,19,0,iba1-AD19FCL2.3-normalized_total_label.tiff,iba1-AD19FCL2.3-normalized.tif,mask-AD19FCL2.3.tif,mask-AD19FCL2.3.tiff,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,1,1,345.74840357598976,1316.8045977011495,0,42
35,43,FC,FC,nan,0,3,2,2,AD,AD,19,19,0,iba1-AD19FCL2.3-normalized_total_label.tiff,iba1-AD19FCL2.3-normalized.tif,mask-AD19FCL2.3.tif,mask-AD19FCL2.3.tiff,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,1,1,602.4230387288977,1459.411122144985,0,43
35,44,FC,FC,nan,0,3,2,2,AD,AD,19,19,0,iba1-AD19FCL2.3-normalized_total_label.tiff,iba1-AD19FCL2.3-normalized.tif,mask-AD19FCL2.3.tif,mask-AD19FCL2.3.tiff,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,1,1,1145.6367521367522,1477.1153846153845,0,44
35,45,FC,FC,nan,0,3,2,2,AD,AD,19,19,0,iba1-AD19FCL2.3-normalized_total_label.tiff,iba1-AD19FCL2.3-normalized.tif,mask-AD19FCL2.3.tif,mask-AD19FCL2.3.tiff,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,0,0,1443.970744680851,1510.3351063829787,0,45
35,46,FC,FC,nan,0,3,2,2,AD,AD,19,19,0,iba1-AD19FCL2.3-normalized_total_label.tiff,iba1-AD19FCL2.3-normalized.tif,mask-AD19FCL2.3.tif,mask-AD19FCL2.3.tiff,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,1,1,815.655601659751,1639.6362378976487,0,46
35,47,FC,FC,nan,0,3,2,2,AD,AD,19,19,0,iba1-AD19FCL2.3-normalized_total_label.tiff,iba1-AD19FCL2.3-normalized.tif,mask-AD19FCL2.3.tif,mask-AD19FCL2.3.tiff,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,1,1,665.4658869395712,1674.1539961013646,0,47
35,48,FC,FC,nan,0,3,2,2,AD,AD,19,19,0,iba1-AD19FCL2.3-normalized_total_label.tiff,iba1-AD19FCL2.3-normalized.tif,mask-AD19FCL2.3.tif,mask-AD19FCL2.3.tiff,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,1,1,1058.57204610951,1693.600864553314,0,48
35,49,FC,FC,nan,0,3,2,2,AD,AD,19,19,0,iba1-AD19FCL2.3-normalized_total_label.tiff,iba1-AD19FCL2.3-normalized.tif,mask-AD19FCL2.3.tif,mask-AD19FCL2.3.tiff,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,1,1,696.8046744574291,1694.7111853088481,0,49
35,50,FC,FC,nan,0,3,2,2,AD,AD,19,19,0,iba1-AD19FCL2.3-normalized_total_label.tiff,iba1-AD19FCL2.3-normalized.tif,mask-AD19FCL2.3.tif,mask-AD19FCL2.3.tiff,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,1,1,671.4405405405405,1721.8936936936936,0,50
35,51,FC,FC,nan,0,3,2,2,AD,AD,19,19,0,iba1-AD19FCL2.3-normalized_total_label.tiff,iba1-AD19FCL2.3-normalized.tif,mask-AD19FCL2.3.tif,mask-AD19FCL2.3.tiff,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,1,1,974.0411985018727,1744.252808988764,0,51
35,52,FC,FC,nan,0,3,2,2,AD,AD,19,19,0,iba1-AD19FCL2.3-normalized_total_label.tiff,iba1-AD19FCL2.3-normalized.tif,mask-AD19FCL2.3.tif,mask-AD19FCL2.3.tiff,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,1,1,944.7913669064748,1842.8021582733813,0,52
36,1,FC,FC,nan,0,1,3,3,AD,AD,19,19,0,iba1-AD19FCL3.1-normalized_total_label.tiff,iba1-AD19FCL3.1-normalized.tif,mask-AD19FCL3.1.tif,mask-AD19FCL3.1.tiff,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,1,1,1166.088198757764,74.19130434782609,0,1
36,2,FC,FC,nan,0,1,3,3,AD,AD,19,19,0,iba1-AD19FCL3.1-normalized_total_label.tiff,iba1-AD19FCL3.1-normalized.tif,mask-AD19FCL3.1.tif,mask-AD19FCL3.1.tiff,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,1,1,424.18194640338504,107.30888575458393,0,2
36,3,FC,FC,nan,0,1,3,3,AD,AD,19,19,0,iba1-AD19FCL3.1-normalized_total_label.tiff,iba1-AD19FCL3.1-normalized.tif,mask-AD19FCL3.1.tif,mask-AD19FCL3.1.tiff,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,1,1,1268.7169811320755,127.45283018867924,0,3
36,4,FC,FC,nan,0,1,3,3,AD,AD,19,19,0,iba1-AD19FCL3.1-normalized_total_label.tiff,iba1-AD19FCL3.1-normalized.tif,mask-AD19FCL3.1.tif,mask-AD19FCL3.1.tiff,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,1,1,1462.4204275534441,143.0380047505938,0,4
36,5,FC,FC,nan,0,1,3,3,AD,AD,19,19,0,iba1-AD19FCL3.1-normalized_total_label.tiff,iba1-AD19FCL3.1-normalized.tif,mask-AD19FCL3.1.tif,mask-AD19FCL3.1.tiff,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,1,1,1412.943231441048,295.96288209606985,0,5
36,6,FC,FC,nan,0,1,3,3,AD,AD,19,19,0,iba1-AD19FCL3.1-normalized_total_label.tiff,iba1-AD19FCL3.1-normalized.tif,mask-AD19FCL3.1.tif,mask-AD19FCL3.1.tiff,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,1,1,910.0179738562091,307.94607843137254,0,6
36,7,FC,FC,nan,0,1,3,3,AD,AD,19,19,0,iba1-AD19FCL3.1-normalized_total_label.tiff,iba1-AD19FCL3.1-normalized.tif,mask-AD19FCL3.1.tif,mask-AD19FCL3.1.tiff,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,1,1,356.70217917675546,431.46731234866826,0,7
36,8,FC,FC,nan,0,1,3,3,AD,AD,19,19,0,iba1-AD19FCL3.1-normalized_total_label.tiff,iba1-AD19FCL3.1-normalized.tif,mask-AD19FCL3.1.tif,mask-AD19FCL3.1.tiff,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,1,1,1499.957773512476,457.2015355086372,0,8
36,9,FC,FC,nan,0,1,3,3,AD,AD,19,19,0,iba1-AD19FCL3.1-normalized_total_label.tiff,iba1-AD19FCL3.1-normalized.tif,mask-AD19FCL3.1.tif,mask-AD19FCL3.1.tiff,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,1,1,537.9549549549549,461.48198198198196,0,9
36,10,FC,FC,nan,0,1,3,3,AD,AD,19,19,0,iba1-AD19FCL3.1-normalized_total_label.tiff,iba1-AD19FCL3.1-normalized.tif,mask-AD19FCL3.1.tif,mask-AD19FCL3.1.tiff,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,1,1,1090.1126564673157,482.51877607788595,0,10
36,11,FC,FC,nan,0,1,3,3,AD,AD,19,19,0,iba1-AD19FCL3.1-normalized_total_label.tiff,iba1-AD19FCL3.1-normalized.tif,mask-AD19FCL3.1.tif,mask-AD19FCL3.1.tiff,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,1,1,925.5812080536913,519.3489932885906,0,11
36,12,FC,FC,nan,0,1,3,3,AD,AD,19,19,0,iba1-AD19FCL3.1-normalized_total_label.tiff,iba1-AD19FCL3.1-normalized.tif,mask-AD19FCL3.1.tif,mask-AD19FCL3.1.tiff,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,1,1,313.4231770833333,513.19140625,0,12
36,13,FC,FC,nan,0,1,3,3,AD,AD,19,19,0,iba1-AD19FCL3.1-normalized_total_label.tiff,iba1-AD19FCL3.1-normalized.tif,mask-AD19FCL3.1.tif,mask-AD19FCL3.1.tiff,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,1,1,1386.5698587127158,554.9419152276295,0,13
36,14,FC,FC,nan,0,1,3,3,AD,AD,19,19,0,iba1-AD19FCL3.1-normalized_total_label.tiff,iba1-AD19FCL3.1-normalized.tif,mask-AD19FCL3.1.tif,mask-AD19FCL3.1.tiff,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,1,1,269.0,635.9384615384615,0,14
36,15,FC,FC,nan,0,1,3,3,AD,AD,19,19,0,iba1-AD19FCL3.1-normalized_total_label.tiff,iba1-AD19FCL3.1-normalized.tif,mask-AD19FCL3.1.tif,mask-AD19FCL3.1.tiff,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,1,1,1423.8428927680798,687.0972568578553,0,15
36,16,FC,FC,nan,0,1,3,3,AD,AD,19,19,0,iba1-AD19FCL3.1-normalized_total_label.tiff,iba1-AD19FCL3.1-normalized.tif,mask-AD19FCL3.1.tif,mask-AD19FCL3.1.tiff,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,1,1,644.1724941724942,723.434731934732,0,16
36,17,FC,FC,nan,0,1,3,3,AD,AD,19,19,0,iba1-AD19FCL3.1-normalized_total_label.tiff,iba1-AD19FCL3.1-normalized.tif,mask-AD19FCL3.1.tif,mask-AD19FCL3.1.tiff,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,0,0,91.42928452579035,755.9018302828619,0,17
36,18,FC,FC,nan,0,1,3,3,AD,AD,19,19,0,iba1-AD19FCL3.1-normalized_total_label.tiff,iba1-AD19FCL3.1-normalized.tif,mask-AD19FCL3.1.tif,mask-AD19FCL3.1.tiff,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks,D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia,1,1,959.7873754152824,751.358803986711,0,18
